Time,Argonnessen,Cannith,Ghallanda,Khyber,Orien,Sarlona,Thelanis,Wayfinder,Hardcore
12-12-2020T22:00,505.58,354.50,407.50,440.00,366.58,457.67,513.17,81.00,0.00
12-12-2020T23:00,429.83,330.00,365.50,389.92,308.08,390.58,462.92,67.75,0.00
13-12-2020T0:00,360.58,259.67,307.00,348.33,267.67,331.17,391.33,50.25,0.00
13-12-2020T1:00,287.75,210.25,243.33,270.08,205.67,292.25,328.33,45.50,0.00
13-12-2020T2:00,225.08,176.33,192.00,208.00,163.50,236.08,271.50,48.67,0.00
13-12-2020T3:00,178.50,158.83,161.58,147.58,131.08,195.42,228.67,44.50,0.00
13-12-2020T4:00,160.17,148.42,169.42,120.92,119.83,174.08,204.92,35.67,0.00
13-12-2020T5:00,158.42,144.50,191.75,107.58,118.00,194.17,218.50,39.58,0.00
13-12-2020T6:00,174.50,145.67,193.58,102.42,109.25,212.25,236.75,47.33,0.00
13-12-2020T7:00,191.42,176.42,211.75,130.58,106.50,249.25,265.83,55.83,0.00
13-12-2020T8:00,237.83,229.92,259.92,187.33,155.00,292.00,294.75,52.58,0.00
13-12-2020T9:00,285.42,291.42,271.92,238.25,191.33,317.75,340.17,60.58,0.00
13-12-2020T10:00,341.42,336.25,305.08,294.50,242.67,321.83,381.42,76.83,0.00
13-12-2020T11:00,388.17,362.92,356.50,337.17,315.33,315.25,421.67,87.92,0.00
13-12-2020T12:00,413.58,409.33,368.00,355.50,326.25,334.92,453.83,88.58,0.00
13-12-2020T13:00,440.92,448.83,384.25,382.67,356.00,372.58,509.25,92.67,0.00
13-12-2020T14:00,476.92,455.50,412.83,396.58,402.92,394.17,557.58,84.17,0.00
13-12-2020T15:00,530.33,485.75,440.83,413.50,419.67,371.83,584.33,82.25,0.00
13-12-2020T16:00,532.75,473.83,439.25,447.42,410.92,339.42,570.67,97.42,0.00
13-12-2020T17:00,510.38,446.50,402.00,447.38,386.62,344.12,577.25,93.38,0.00
13-12-2020T18:00,452.22,385.67,359.89,408.22,382.22,356.89,547.00,78.44,0.00
13-12-2020T19:00,460.58,380.17,366.58,427.00,372.33,388.67,518.08,79.67,0.00
13-12-2020T20:00,482.33,384.50,381.75,415.17,361.42,417.33,544.33,68.17,0.00
13-12-2020T21:00,491.67,370.00,356.67,386.75,348.75,431.50,523.08,64.92,0.00
13-12-2020T22:00,425.17,330.58,332.83,354.08,318.50,371.08,447.08,62.83,0.00
13-12-2020T23:00,324.50,284.00,288.58,286.00,262.83,307.75,356.92,50.00,0.00
14-12-2020T0:00,260.17,234.83,234.00,231.08,202.83,244.67,293.83,44.92,0.00
14-12-2020T1:00,187.08,180.33,174.58,179.92,127.50,185.50,227.42,41.08,0.00
14-12-2020T2:00,158.75,141.42,136.67,133.83,97.92,157.50,200.83,29.00,0.00
14-12-2020T3:00,136.67,108.67,127.58,109.42,87.17,141.17,173.83,29.75,0.00
14-12-2020T4:00,128.50,114.33,124.33,97.17,96.92,140.58,151.83,32.25,0.00
14-12-2020T5:00,121.67,126.50,133.83,89.75,104.25,138.42,151.83,33.67,0.00
14-12-2020T6:00,128.92,109.92,141.17,87.33,90.67,153.00,160.00,34.17,0.00
14-12-2020T7:00,154.25,124.67,148.50,90.33,89.67,187.75,171.92,33.92,0.00
14-12-2020T8:00,171.17,154.92,164.42,107.08,125.25,223.33,183.92,35.42,0.00
14-12-2020T9:00,206.67,168.08,180.58,129.58,142.08,238.08,205.50,41.25,0.00
14-12-2020T10:00,237.67,190.25,210.50,160.17,159.08,237.00,231.25,40.92,0.00
14-12-2020T11:00,257.33,219.92,228.75,184.33,182.92,215.25,301.17,47.58,0.00
14-12-2020T12:00,277.92,244.83,247.50,198.42,222.67,194.75,324.25,52.83,0.00
14-12-2020T13:00,297.42,259.00,268.42,228.08,251.75,225.33,322.58,61.58,0.00
14-12-2020T14:00,337.25,289.75,286.50,279.33,292.92,227.50,361.75,60.50,0.00
14-12-2020T15:00,376.25,314.67,318.00,300.50,291.67,232.67,406.75,61.92,0.00
14-12-2020T16:00,398.83,337.58,329.17,301.08,296.92,244.00,442.83,67.00,0.00
14-12-2020T17:00,392.00,342.00,322.00,308.75,309.33,260.92,425.58,61.42,0.00
14-12-2020T18:00,391.67,332.75,320.08,318.92,316.17,275.50,416.58,53.50,0.00
14-12-2020T19:00,397.83,334.33,320.08,344.25,323.25,319.33,421.58,60.92,0.00
14-12-2020T20:00,425.33,354.75,341.42,388.42,340.92,374.50,435.83,67.08,0.00
14-12-2020T21:00,467.75,349.58,351.17,400.83,350.92,394.00,439.33,75.50,0.00
14-12-2020T22:00,446.83,311.92,330.50,360.50,302.50,367.58,417.33,66.50,0.00
14-12-2020T23:00,346.92,240.83,292.42,308.75,241.17,314.00,332.33,54.83,0.00
15-12-2020T0:00,278.75,205.83,248.92,230.33,184.75,268.33,259.92,48.58,0.00
15-12-2020T1:00,205.25,170.50,184.33,180.17,138.92,213.25,217.92,37.33,0.00
15-12-2020T2:00,168.00,146.17,161.33,129.25,105.33,172.08,181.17,28.92,0.00
15-12-2020T3:00,126.33,124.83,139.17,93.67,91.83,152.17,160.83,28.00,0.00
15-12-2020T4:00,119.75,112.00,139.50,85.00,92.33,123.58,138.17,33.50,0.00
15-12-2020T5:00,115.42,116.33,141.92,93.58,73.42,131.67,138.83,34.25,0.00
15-12-2020T6:00,123.58,114.75,142.92,98.75,78.50,178.42,150.75,35.83,0.00
15-12-2020T7:00,137.00,113.92,163.33,92.50,100.25,208.17,161.25,32.08,0.00
15-12-2020T8:00,177.08,122.00,192.33,105.67,117.50,230.08,167.75,37.17,0.00
15-12-2020T9:00,200.25,156.25,218.25,136.67,131.17,241.08,188.67,37.92,0.00
15-12-2020T10:00,224.08,188.33,217.92,160.58,164.42,251.42,226.25,39.67,0.00
15-12-2020T11:00,250.92,223.42,234.25,191.58,174.67,230.42,267.92,55.25,0.00
15-12-2020T12:00,295.67,261.50,251.42,214.25,202.00,226.42,290.00,72.08,0.00
15-12-2020T13:00,311.00,281.92,266.92,234.00,250.42,229.67,314.67,77.92,0.00
15-12-2020T14:00,330.25,295.42,320.25,269.58,267.92,233.25,334.25,71.33,0.00
15-12-2020T15:00,362.50,308.58,329.67,286.00,266.42,242.08,370.75,64.75,0.00
15-12-2020T16:00,371.17,319.25,332.42,280.58,271.58,245.83,407.67,70.33,0.00
15-12-2020T17:00,363.00,337.82,290.91,297.91,276.09,269.91,382.64,81.27,0.00
15-12-2020T18:00,362.83,337.08,295.08,314.33,277.17,283.58,366.83,59.50,0.00
15-12-2020T19:00,372.25,335.83,299.92,359.83,311.50,314.83,393.08,62.42,0.00
15-12-2020T20:00,416.50,358.25,328.00,374.42,335.58,388.17,448.00,73.83,0.00
15-12-2020T21:00,431.00,358.83,349.67,396.75,325.08,387.75,462.25,72.92,0.00
15-12-2020T22:00,378.58,305.83,322.58,347.42,286.75,354.83,435.58,66.08,0.00
15-12-2020T23:00,320.08,243.67,269.17,297.42,224.33,303.17,360.33,65.08,0.00
16-12-2020T0:00,257.75,195.42,230.92,236.08,171.08,241.50,280.08,52.00,0.00
16-12-2020T1:00,197.08,162.50,174.92,168.92,132.42,185.17,206.58,39.92,0.00
16-12-2020T2:00,145.33,139.42,148.58,121.75,111.17,162.92,164.67,33.67,0.00
16-12-2020T3:00,126.33,108.92,132.58,99.33,106.67,138.67,151.25,38.67,0.00
16-12-2020T4:00,125.83,109.58,129.50,87.00,101.83,119.75,142.25,32.08,0.00
16-12-2020T5:00,119.75,118.50,125.75,93.33,93.83,118.08,138.42,34.00,0.00
16-12-2020T6:00,132.75,124.00,141.25,88.08,96.42,175.75,149.67,31.50,0.00
16-12-2020T7:00,143.58,128.25,146.50,84.42,101.67,212.58,160.50,33.42,0.00
16-12-2020T8:00,134.83,120.75,141.17,75.25,95.17,201.75,137.67,29.33,0.00
16-12-2020T9:00,5.17,3.50,3.17,1.92,2.33,4.83,4.42,1.08,0.00
16-12-2020T10:00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
16-12-2020T11:00,62.50,40.25,36.17,15.58,16.92,0.00,0.00,0.00,0.00
16-12-2020T12:00,283.08,249.33,228.75,196.00,222.83,136.25,258.50,40.58,0.00
16-12-2020T13:00,317.33,256.75,266.00,218.42,257.67,231.58,326.83,59.08,0.00
16-12-2020T14:00,335.92,285.58,284.42,256.25,282.42,253.67,364.33,61.33,0.00
16-12-2020T15:00,347.50,327.75,300.75,255.08,282.50,267.50,380.08,61.25,0.00
16-12-2020T16:00,358.08,358.75,305.00,245.67,286.17,261.67,387.58,63.33,0.00
16-12-2020T17:00,381.00,357.17,297.83,269.83,298.42,267.42,369.67,59.08,0.00
16-12-2020T18:00,384.42,349.50,288.08,294.83,310.25,286.42,382.42,57.50,0.00
16-12-2020T19:00,417.42,351.58,300.00,341.75,317.17,348.08,390.83,60.83,0.00
16-12-2020T20:00,449.92,339.58,351.08,390.25,327.67,397.25,411.58,59.58,0.00
16-12-2020T21:00,445.00,335.08,394.92,389.33,334.83,395.83,422.50,66.33,0.00
16-12-2020T22:00,409.00,314.67,347.50,377.00,310.75,384.33,374.42,55.83,0.00
16-12-2020T23:00,360.92,278.75,290.33,336.42,271.67,351.25,294.00,50.00,0.00
17-12-2020T0:00,292.58,238.83,237.33,276.58,202.83,282.58,229.83,49.25,0.00
17-12-2020T1:00,227.00,185.42,181.00,167.17,134.75,213.67,200.67,44.33,0.00
17-12-2020T2:00,161.67,146.42,149.08,110.83,112.00,184.17,157.42,34.83,0.00
17-12-2020T3:00,122.25,129.42,132.83,98.92,89.33,159.33,123.92,40.33,0.00
17-12-2020T4:00,108.00,121.42,127.58,84.25,90.92,138.58,122.42,31.58,0.00
17-12-2020T5:00,111.67,126.50,143.83,91.17,98.92,132.67,129.25,30.08,0.00
17-12-2020T6:00,115.08,128.50,146.33,98.75,100.08,147.25,127.42,34.50,0.00
17-12-2020T7:00,132.50,136.92,158.92,96.50,97.83,189.75,140.33,34.08,0.00
17-12-2020T8:00,153.08,151.75,167.50,111.58,109.83,219.75,159.17,39.00,0.00
17-12-2020T9:00,186.33,187.92,183.42,135.58,142.25,262.92,178.83,44.00,0.00
17-12-2020T10:00,207.27,218.09,205.55,159.18,151.73,251.00,231.73,45.73,0.00
17-12-2020T11:00,244.50,254.17,217.42,176.67,183.67,221.67,263.58,44.67,0.00
17-12-2020T12:00,261.00,269.33,233.67,212.25,229.92,206.58,296.92,38.83,0.00
17-12-2020T13:00,281.25,276.92,259.25,258.25,243.33,211.25,313.25,52.00,0.00
17-12-2020T14:00,326.42,293.75,309.00,283.92,263.17,236.17,325.92,64.92,0.00
17-12-2020T15:00,349.50,312.58,328.42,289.58,271.92,265.58,358.50,67.67,0.00
17-12-2020T16:00,389.83,317.50,309.92,278.58,286.00,285.33,375.83,64.83,0.00
17-12-2020T17:00,391.75,333.75,311.50,283.08,287.67,291.42,382.75,59.33,0.00
17-12-2020T18:00,409.58,331.00,296.42,309.75,301.25,282.75,384.25,54.92,0.00
17-12-2020T19:00,413.33,348.75,285.00,352.17,324.42,315.67,390.08,63.33,0.00
17-12-2020T20:00,448.00,350.42,313.08,386.58,324.75,361.83,425.33,64.75,0.00
17-12-2020T21:00,452.17,359.58,325.00,399.92,352.58,408.42,433.00,64.83,0.00
17-12-2020T22:00,414.75,316.17,303.42,375.17,322.67,383.25,404.42,61.50,0.00
17-12-2020T23:00,336.83,248.17,261.50,312.83,253.25,342.67,336.67,53.00,0.00
18-12-2020T0:00,271.25,204.33,221.08,240.42,194.67,270.92,274.67,43.00,0.00
18-12-2020T1:00,214.33,168.42,195.25,186.17,151.67,216.25,217.17,34.17,0.00
18-12-2020T2:00,157.67,135.00,141.25,139.33,107.75,181.00,164.50,28.67,0.00
18-12-2020T3:00,131.67,124.42,135.17,106.00,95.83,151.33,152.92,35.92,0.00
18-12-2020T4:00,136.00,117.25,141.83,77.33,95.75,134.33,142.83,41.75,0.00
18-12-2020T5:00,124.25,119.83,144.67,94.67,101.08,125.17,123.83,36.17,0.00
18-12-2020T6:00,131.75,121.17,141.42,95.75,98.42,167.08,138.83,36.00,0.00
18-12-2020T7:00,157.00,122.08,152.25,109.83,113.33,206.92,148.50,34.67,0.00
18-12-2020T8:00,170.83,141.50,170.17,123.25,132.42,227.25,174.58,31.33,0.00
18-12-2020T9:00,199.00,162.42,187.33,145.75,152.67,243.00,209.00,38.08,0.00
18-12-2020T10:00,208.33,221.42,211.17,172.25,162.08,259.33,237.92,38.75,0.00
18-12-2020T11:00,233.00,265.00,224.50,204.25,182.17,245.25,256.17,47.92,0.00
18-12-2020T12:00,267.92,272.17,241.83,222.33,217.75,223.17,285.33,52.50,0.00
18-12-2020T13:00,303.25,292.33,274.25,234.33,271.42,225.25,311.67,62.25,0.00
18-12-2020T14:00,332.58,296.58,294.42,268.67,278.25,230.75,333.92,75.17,0.00
18-12-2020T15:00,374.50,331.58,316.08,310.42,294.25,271.67,369.50,70.42,0.00
18-12-2020T16:00,420.50,361.08,344.42,317.00,311.58,288.33,403.83,70.42,0.00
18-12-2020T17:00,429.75,369.58,340.92,330.50,315.00,314.33,414.50,62.67,0.00
18-12-2020T18:00,426.33,350.42,324.00,322.42,307.25,327.17,384.83,61.33,0.00
18-12-2020T19:00,433.42,333.17,347.17,343.50,302.58,345.58,402.50,58.83,0.00
18-12-2020T20:00,471.92,356.58,375.58,372.42,299.17,387.67,418.42,70.25,0.00
18-12-2020T21:00,476.75,359.00,367.25,397.17,328.92,426.17,446.00,73.33,0.00
18-12-2020T22:00,480.33,336.33,358.50,401.58,334.17,417.67,469.08,65.33,0.00
18-12-2020T23:00,451.25,285.83,340.50,361.33,266.83,392.00,409.83,64.50,0.00
19-12-2020T0:00,377.25,230.92,291.42,333.00,225.92,351.42,340.42,57.25,0.00
19-12-2020T1:00,275.42,199.17,213.92,256.67,179.25,280.33,281.75,51.92,0.00
19-12-2020T2:00,217.50,171.08,172.42,201.75,147.50,237.17,231.92,41.58,0.00
19-12-2020T3:00,176.75,141.67,151.33,150.83,119.75,193.92,179.42,35.08,0.00
19-12-2020T4:00,148.83,138.17,160.92,122.58,110.58,162.42,166.17,33.75,0.00
19-12-2020T5:00,150.33,149.00,163.75,111.50,119.00,174.75,187.83,35.08,0.00
19-12-2020T6:00,147.83,141.58,178.50,123.17,117.92,194.00,191.75,36.08,0.00
19-12-2020T7:00,182.67,151.92,187.58,149.33,138.83,224.00,224.67,39.67,0.00
19-12-2020T8:00,234.58,194.75,210.58,160.08,175.83,289.33,259.33,39.50,0.00
19-12-2020T9:00,269.50,248.83,248.50,223.67,189.75,326.75,271.67,46.50,0.00
19-12-2020T10:00,309.25,268.75,286.83,283.00,227.00,347.33,306.17,62.50,0.00
19-12-2020T11:00,361.58,298.00,332.58,298.75,274.92,324.83,379.25,58.67,0.00
19-12-2020T12:00,404.17,313.42,338.92,321.33,312.50,321.17,428.67,64.25,0.00
19-12-2020T13:00,428.75,346.08,352.92,347.33,333.42,349.92,476.92,72.17,0.00
19-12-2020T14:00,449.25,378.58,362.92,377.50,374.42,371.17,504.42,87.25,0.00
19-12-2020T15:00,466.08,411.17,390.08,394.58,393.25,368.50,509.17,92.50,0.00
19-12-2020T16:00,480.42,413.33,393.25,398.58,395.42,353.50,498.33,103.67,0.00
19-12-2020T17:00,479.58,391.33,398.92,384.50,360.75,360.08,487.08,107.83,0.00
19-12-2020T18:00,482.83,379.25,406.50,363.67,347.08,376.75,445.25,98.25,0.00
19-12-2020T19:00,502.83,362.92,373.83,395.25,316.42,423.00,412.75,83.08,0.00
19-12-2020T20:00,507.67,370.58,379.58,430.67,337.58,449.08,458.75,76.75,0.00
19-12-2020T21:00,522.92,359.08,405.92,453.50,331.75,459.17,492.25,65.58,0.00
19-12-2020T22:00,516.17,320.75,394.75,433.50,329.83,437.92,471.17,65.92,0.00
19-12-2020T23:00,446.67,289.08,366.00,374.08,299.83,403.08,447.83,64.17,0.00
20-12-2020T0:00,358.25,258.67,298.92,291.08,273.83,333.67,410.92,53.00,0.00
20-12-2020T1:00,273.67,202.33,222.33,236.58,228.25,280.08,334.33,50.83,0.00
20-12-2020T2:00,223.17,143.00,187.92,192.08,166.00,233.50,286.92,41.42,0.00
20-12-2020T3:00,178.58,133.25,157.58,144.67,126.75,195.83,228.50,40.50,0.00
20-12-2020T4:00,155.42,128.75,167.17,128.67,112.50,180.83,184.83,39.33,0.00
20-12-2020T5:00,161.08,141.83,170.67,122.42,120.67,183.17,180.58,39.58,0.00
20-12-2020T6:00,181.42,149.92,172.75,116.58,124.92,198.08,202.92,36.58,0.00
20-12-2020T7:00,204.50,169.83,211.83,135.67,129.67,246.17,232.17,34.42,0.00
20-12-2020T8:00,235.25,198.50,233.83,179.92,156.25,289.58,264.00,45.83,0.00
20-12-2020T9:00,294.00,253.67,263.25,228.83,195.42,310.50,293.75,59.67,0.00
20-12-2020T10:00,354.58,289.50,302.42,293.00,253.67,335.25,348.67,74.58,0.00
20-12-2020T11:00,414.42,313.25,352.00,321.42,311.75,329.58,386.33,71.08,0.00
20-12-2020T12:00,413.17,340.42,382.42,331.25,352.00,328.67,441.25,68.42,0.00
20-12-2020T13:00,433.42,354.67,378.33,367.75,386.17,335.83,463.92,68.00,0.00
20-12-2020T14:00,473.75,406.33,429.42,369.67,412.25,342.92,498.92,82.92,0.00
20-12-2020T15:00,505.75,453.42,450.25,378.25,427.25,361.75,527.00,99.33,0.00
20-12-2020T16:00,555.75,451.75,433.00,388.58,431.25,341.58,530.58,107.17,0.00
20-12-2020T17:00,540.00,422.00,403.17,412.08,398.42,345.42,517.00,96.42,0.00
20-12-2020T18:00,494.00,391.50,390.42,411.58,361.92,352.33,487.00,89.50,0.00
20-12-2020T19:00,505.17,391.92,376.92,408.08,348.75,371.33,464.83,88.33,0.00
20-12-2020T20:00,540.17,379.50,391.25,427.08,373.17,405.83,473.42,87.58,0.00
20-12-2020T21:00,515.67,333.58,402.08,429.42,357.42,426.25,478.50,74.83,0.00
20-12-2020T22:00,444.36,278.18,364.64,390.45,309.73,368.27,457.64,67.18,0.00
20-12-2020T23:00,402.08,234.33,302.50,342.50,262.33,311.17,374.58,59.33,0.00
21-12-2020T0:00,318.00,190.17,246.67,279.25,205.08,278.33,303.33,59.58,0.00
21-12-2020T1:00,242.08,159.92,191.58,215.83,151.42,207.58,252.00,57.92,0.00
21-12-2020T2:00,180.75,135.92,163.92,167.33,107.33,161.75,209.92,38.75,0.00
21-12-2020T3:00,136.58,121.00,148.83,130.08,83.58,134.58,187.50,28.17,0.00
21-12-2020T4:00,128.75,109.83,137.58,109.50,90.67,115.00,174.58,28.92,0.00
21-12-2020T5:00,127.42,123.42,146.67,99.67,96.83,127.25,165.50,34.83,0.00
21-12-2020T6:00,124.92,126.33,149.17,104.67,94.17,173.25,166.75,39.25,0.00
21-12-2020T7:00,145.17,141.00,166.58,110.50,98.83,216.42,177.17,38.08,0.00
21-12-2020T8:00,173.50,161.67,178.58,124.58,123.33,238.50,209.58,39.58,0.00
21-12-2020T9:00,228.50,198.08,203.75,150.08,142.83,246.58,220.25,41.75,0.00
21-12-2020T10:00,278.25,208.58,240.92,186.75,174.83,253.50,232.08,46.83,0.00
21-12-2020T11:00,313.75,248.08,272.83,231.42,195.50,252.42,252.75,61.42,0.00
21-12-2020T12:00,327.17,272.92,284.58,255.83,219.75,227.67,297.17,65.58,0.00
21-12-2020T13:00,347.83,282.75,302.83,271.92,247.42,254.25,311.92,69.42,0.00
21-12-2020T14:00,388.50,312.83,328.58,321.33,271.42,267.33,362.50,78.17,0.00
21-12-2020T15:00,424.75,328.08,348.92,342.92,304.58,281.83,390.67,80.50,0.00
21-12-2020T16:00,416.75,347.25,346.67,327.08,314.58,271.25,399.67,73.08,0.00
21-12-2020T17:00,403.00,358.00,332.75,315.17,299.67,265.42,395.08,78.58,0.00
21-12-2020T18:00,393.00,353.00,323.25,332.67,287.42,296.92,400.42,70.33,0.00
21-12-2020T19:00,413.67,348.33,335.92,369.08,313.75,340.75,400.75,69.00,0.00
21-12-2020T20:00,464.67,376.50,356.83,381.83,329.25,398.92,407.75,63.17,0.00
21-12-2020T21:00,469.67,363.25,377.50,398.67,348.17,411.42,418.08,53.25,0.00
21-12-2020T22:00,446.58,316.00,363.17,410.33,326.58,384.08,398.00,57.08,0.00
21-12-2020T23:00,377.33,265.83,306.25,330.17,289.50,321.00,334.75,54.08,0.00
22-12-2020T0:00,319.33,188.42,262.83,261.92,243.58,257.67,283.08,45.83,0.00
22-12-2020T1:00,243.67,144.42,208.33,198.33,174.00,207.83,238.58,37.75,0.00
22-12-2020T2:00,180.33,130.17,141.25,142.75,140.33,182.00,213.08,35.83,0.00
22-12-2020T3:00,138.17,104.58,41.75,113.83,40.50,142.42,154.33,35.50,0.00
22-12-2020T4:00,125.50,107.08,0.00,98.50,0.00,122.25,137.92,32.00,0.00
22-12-2020T5:00,127.33,136.25,0.00,83.08,0.00,119.67,156.25,30.42,0.00
22-12-2020T6:00,137.83,134.00,0.00,91.58,0.00,178.00,182.25,32.42,0.00
22-12-2020T7:00,142.42,143.33,0.00,103.00,0.00,222.92,194.92,31.83,0.00
22-12-2020T8:00,154.17,171.83,0.00,132.67,0.00,245.33,222.50,34.58,0.00
22-12-2020T9:00,201.08,197.75,0.00,174.75,0.00,257.50,224.67,36.67,0.00
22-12-2020T10:00,247.50,226.67,0.00,206.00,0.00,249.00,251.83,41.50,0.00
22-12-2020T11:00,297.00,247.33,0.00,221.25,0.00,228.25,298.00,55.33,0.00
22-12-2020T12:00,321.67,284.17,0.00,249.83,0.00,235.08,329.33,56.25,0.00
22-12-2020T13:00,333.67,280.42,0.00,285.75,0.00,258.17,333.42,69.08,0.00
22-12-2020T14:00,370.67,290.08,202.67,320.75,168.33,269.83,355.17,61.58,0.00
22-12-2020T15:00,404.27,321.36,334.73,323.00,273.45,271.18,387.18,68.27,0.00
22-12-2020T16:00,430.75,353.17,353.08,320.42,289.42,288.08,383.67,79.00,0.00
22-12-2020T17:00,417.33,362.75,319.50,314.50,279.42,294.17,397.67,69.42,0.00
22-12-2020T18:00,407.64,343.45,288.18,319.82,271.82,299.18,396.73,69.09,0.00
22-12-2020T19:00,422.08,353.08,300.17,341.83,291.58,320.08,390.50,70.33,0.00
22-12-2020T20:00,449.50,367.42,338.92,397.92,320.58,376.33,407.08,72.17,0.00
22-12-2020T21:00,455.67,341.58,368.17,383.75,349.83,391.50,420.67,60.08,0.00
22-12-2020T22:00,458.73,283.36,357.64,348.27,325.64,370.73,385.36,53.73,0.00
22-12-2020T23:00,397.33,249.75,291.75,337.83,297.58,325.42,335.92,57.33,0.00
23-12-2020T0:00,340.17,188.17,257.08,248.00,254.75,268.67,269.17,50.75,0.00
23-12-2020T1:00,250.67,148.33,198.42,179.58,171.00,206.75,214.17,41.58,0.00
23-12-2020T2:00,178.58,132.67,144.25,131.92,131.25,180.83,163.00,37.50,0.00
23-12-2020T3:00,152.92,114.25,108.92,111.00,105.25,149.67,139.83,34.17,0.00
23-12-2020T4:00,142.25,100.25,122.00,112.08,88.67,129.58,141.58,33.08,0.00
23-12-2020T5:00,139.50,115.83,141.25,106.92,89.92,134.42,141.83,37.25,0.00
23-12-2020T6:00,144.33,125.25,155.67,98.75,91.75,180.08,150.00,31.83,0.00
23-12-2020T7:00,165.67,144.42,175.33,104.58,103.75,206.25,159.83,36.25,0.00
23-12-2020T8:00,164.67,143.83,156.08,96.25,106.25,188.08,144.25,33.92,0.00
23-12-2020T9:00,7.42,6.00,4.25,5.42,5.75,8.00,7.00,0.67,0.00
23-12-2020T10:00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
23-12-2020T11:00,223.67,208.00,199.67,183.67,156.67,159.42,155.17,28.00,0.00
23-12-2020T12:00,329.92,272.92,243.92,268.92,238.00,250.08,309.83,57.92,0.00
23-12-2020T13:00,355.00,293.08,275.58,295.17,246.42,248.17,358.08,63.25,0.00
23-12-2020T14:00,373.08,326.08,311.92,316.25,274.92,256.58,390.50,76.58,0.00
23-12-2020T15:00,394.33,345.08,353.25,304.08,290.75,254.67,406.83,79.58,0.00
23-12-2020T16:00,412.08,353.67,364.67,311.58,305.17,261.17,422.58,77.17,0.00
23-12-2020T17:00,429.92,339.50,360.75,327.58,318.58,283.42,428.67,66.50,0.00
23-12-2020T18:00,440.00,338.08,339.67,330.08,308.33,305.42,425.67,65.25,0.00
23-12-2020T19:00,446.25,344.33,317.42,344.67,329.33,329.17,419.25,65.67,0.00
23-12-2020T20:00,469.75,341.33,353.25,377.58,329.17,377.42,450.92,66.00,0.00
23-12-2020T21:00,458.08,334.17,377.92,380.92,350.92,403.33,456.83,68.67,0.00
23-12-2020T22:00,452.75,315.08,367.50,370.42,336.08,407.00,437.08,76.00,0.00
23-12-2020T23:00,409.17,270.67,324.17,310.92,272.33,347.67,383.42,66.83,0.00
24-12-2020T0:00,339.08,220.42,268.58,250.08,218.00,271.50,320.42,46.17,0.00
24-12-2020T1:00,260.17,186.50,196.17,199.50,174.50,225.92,256.67,41.67,0.00
24-12-2020T2:00,186.25,141.42,144.83,156.00,143.00,213.17,198.50,37.75,0.00
24-12-2020T3:00,143.17,115.08,127.50,120.67,116.33,162.17,150.58,29.25,0.00
24-12-2020T4:00,120.33,114.00,130.08,108.58,88.25,143.67,154.58,27.67,0.00
24-12-2020T5:00,112.00,109.17,147.75,98.25,88.50,131.00,139.25,31.58,0.00
24-12-2020T6:00,128.75,116.25,160.17,110.42,95.92,149.58,160.75,30.75,0.00
24-12-2020T7:00,152.33,145.08,178.17,124.25,118.08,210.50,175.17,31.08,0.00
24-12-2020T8:00,209.08,176.25,198.50,139.75,149.42,255.08,190.50,41.75,0.00
24-12-2020T9:00,242.92,214.50,222.67,195.75,144.08,280.83,233.33,56.58,0.00
24-12-2020T10:00,277.08,240.00,230.67,238.67,178.00,298.58,289.50,63.33,0.00
24-12-2020T11:00,319.42,285.42,251.42,263.50,230.58,284.00,335.08,56.50,0.00
24-12-2020T12:00,354.17,297.58,251.33,268.00,267.00,296.08,342.92,55.08,0.00
24-12-2020T13:00,352.50,323.17,273.92,287.33,291.17,308.67,353.92,54.33,0.00
24-12-2020T14:00,365.83,321.92,303.17,306.33,304.08,320.17,376.00,61.50,0.00
24-12-2020T15:00,401.42,348.33,303.00,332.83,317.00,326.25,377.25,69.33,0.00
24-12-2020T16:00,430.58,357.50,312.75,324.50,311.42,302.00,377.83,71.25,0.00
24-12-2020T17:00,395.83,324.67,306.00,322.42,290.42,288.92,385.33,68.92,0.00
24-12-2020T18:00,361.92,289.08,287.58,306.58,293.00,274.25,395.58,64.00,0.00
24-12-2020T19:00,331.92,286.75,284.25,298.00,272.42,278.83,389.17,61.00,0.00
24-12-2020T20:00,350.67,290.83,289.67,289.25,285.50,307.42,387.00,55.83,0.00
24-12-2020T21:00,360.42,281.08,293.42,299.25,299.75,317.92,378.83,52.67,0.00
24-12-2020T22:00,379.17,271.17,292.75,299.33,282.08,329.25,370.25,55.33,0.00
24-12-2020T23:00,359.00,241.50,254.25,280.50,260.67,325.92,314.75,63.92,0.00
25-12-2020T0:00,290.50,201.67,233.50,226.67,220.25,301.33,261.25,57.33,0.00
25-12-2020T1:00,214.92,166.92,190.67,187.42,163.08,260.25,225.25,46.00,0.00
25-12-2020T2:00,170.50,141.67,152.17,149.58,129.25,208.75,198.17,36.92,0.00
25-12-2020T3:00,150.58,131.67,141.92,120.42,107.50,160.67,158.00,39.25,0.00
25-12-2020T4:00,130.75,122.33,136.25,110.58,104.33,129.17,134.67,36.00,0.00
25-12-2020T5:00,143.17,128.50,137.83,108.08,97.00,149.75,140.08,29.75,0.00
